V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,class
0.880585,0.750469,0.817924,0.105125,0.759945,0.277505,0.263273,0.769783,0.508914,0.439883,0.308323,0.759494,0.340296,0.690287,0.348771,0.436309,0.742807,0.598537,0.513855,0.583065,0.534973,0.480155,0.654233,0.163839,0.603207,0.228267,0.428266,0.302001,0.015094,0
0.94839,0.778582,0.830914,0.21748,0.766649,0.25644,0.268416,0.790336,0.460439,0.50601,0.290543,0.71187,0.356758,0.672251,0.264776,0.461601,0.714487,0.656776,0.588647,0.579489,0.557644,0.478789,0.666753,0.321567,0.553529,0.450964,0.42073,0.314437,0.000856,0
0.934544,0.768952,0.839592,0.402026,0.756705,0.277539,0.277885,0.789366,0.442235,0.508066,0.398312,0.630792,0.589445,0.719927,0.257731,0.43297,0.765433,0.678637,0.607748,0.593628,0.567368,0.532473,0.685256,0.370702,0.55073,0.449687,0.418791,0.31768,0.021986,0
0.967287,0.75937,0.837561,0.314132,0.762901,0.259023,0.269458,0.782298,0.456106,0.504807,0.252035,0.733221,0.556103,0.650714,0.404888,0.462835,0.710116,0.629534,0.545546,0.587895,0.559631,0.456488,0.661855,0.364753,0.591602,0.307159,0.415792,0.315054,0.014791,0
0.995936,0.758425,0.802975,0.21229,0.764835,0.253721,0.2645,0.782184,0.45265,0.525924,0.202637,0.649626,0.327814,0.656494,0.299862,0.464636,0.746275,0.547092,0.642928,0.579477,0.56396,0.527891,0.665673,0.447144,0.594534,0.416016,0.415119,0.311725,0.001553,0
0.94491,0.776986,0.858474,0.290291,0.76663,0.255432,0.271157,0.779708,0.460939,0.518685,0.251757,0.675147,0.369689,0.652384,0.42743,0.437438,0.72327,0.664319,0.600257,0.57775,0.563109,0.53052,0.661056,0.435046,0.556419,0.359164,0.408097,0.31186,0.002082,0
0.99247,0.766919,0.820915,0.277905,0.762039,0.243908,0.266701,0.780915,0.485548,0.509522,0.283038,0.709935,0.377274,0.669781,0.393586,0.435417,0.727316,0.635768,0.519405,0.576763,0.566217,0.55541,0.667225,0.509674,0.58472,0.3988,0.416073,0.312079,3.9e-05,0
0.949533,0.76748,0.840956,0.16072,0.760409,0.253418,0.267713,0.787337,0.425655,0.499658,0.21208,0.681924,0.465422,0.642769,0.268168,0.489605,0.73261,0.563432,0.553427,0.580959,0.568108,0.549815,0.668883,0.385712,0.542178,0.356063,0.417103,0.316188,0.004513,0
0.953573,0.772499,0.866968,0.302571,0.763341,0.268453,0.264618,0.788488,0.455131,0.513113,0.364748,0.734143,0.474407,0.649033,0.41486,0.451728,0.719466,0.697886,0.584212,0.58003,0.567782,0.566954,0.669288,0.384566,0.49602,0.352222,0.420703,0.318332,0.001674,0
0.982355,0.750672,0.822085,0.221225,0.759465,0.260475,0.263606,0.785435,0.503401,0.500867,0.35275,0.748174,0.458037,0.654507,0.376697,0.466589,0.709366,0.672382,0.598647,0.585566,0.562435,0.487145,0.667922,0.48866,0.534496,0.465521,0.414555,0.313225,0.012232,0
0.942762,0.779873,0.857467,0.255864,0.76654,0.257083,0.267053,0.789424,0.484247,0.478248,0.324682,0.608603,0.558818,0.695516,0.349347,0.458876,0.762705,0.637309,0.49142,0.578166,0.557514,0.477136,0.66708,0.376009,0.550204,0.419143,0.415436,0.314166,0.000774,0
0.972583,0.759989,0.831699,0.228251,0.762371,0.258286,0.26552,0.78457,0.513239,0.473807,0.280311,0.732281,0.480401,0.605257,0.443034,0.433583,0.760393,0.66644,0.577309,0.583867,0.562552,0.512135,0.660614,0.336326,0.611165,0.327936,0.417741,0.314803,0.008194,0
0.943208,0.780336,0.853363,0.240069,0.767686,0.262052,0.26772,0.788838,0.460047,0.514322,0.360788,0.704723,0.3673,0.641299,0.383031,0.461821,0.730066,0.661498,0.556504,0.583319,0.556972,0.479202,0.665393,0.328664,0.5693,0.444629,0.424924,0.317535,3.5e-05,0
0.946309,0.781223,0.865343,0.391766,0.772829,0.290522,0.263309,0.784467,0.422717,0.528081,0.232062,0.69404,0.466477,0.637338,0.370554,0.443804,0.739637,0.580289,0.419795,0.576825,0.579717,0.554913,0.667304,0.333008,0.529815,0.457742,0.419815,0.31719,3e-05,0
0.906246,0.763614,0.854289,0.13004,0.748845,0.264746,0.257207,0.804172,0.490564,0.481497,0.289481,0.765697,0.392481,0.645358,0.159178,0.373848,0.768977,0.71658,0.540025,0.575239,0.553335,0.471282,0.661794,0.414336,0.604914,0.39877,0.421288,0.311211,0.003892,0
0.976684,0.767639,0.8425,0.280434,0.764363,0.259537,0.265936,0.785384,0.461663,0.505944,0.310683,0.717989,0.426626,0.663004,0.444639,0.432783,0.741247,0.552075,0.486783,0.579039,0.560702,0.50214,0.666884,0.396335,0.588657,0.470982,0.416164,0.313425,0.001752,0
0.900949,0.781422,0.833968,0.266233,0.760567,0.274833,0.258028,0.799239,0.445005,0.484012,0.281194,0.76152,0.478147,0.681748,0.376119,0.409727,0.790817,0.481755,0.4635,0.570355,0.575031,0.509607,0.670902,0.304581,0.563105,0.480104,0.412164,0.304591,0.001057,0
0.798979,0.710977,0.841776,0.324007,0.773628,0.269406,0.277485,0.765303,0.567052,0.569939,0.398704,0.719187,0.42293,0.565495,0.334474,0.44358,0.706255,0.570081,0.573694,0.514192,0.527497,0.570971,0.689085,0.373438,0.647617,0.349295,0.358582,0.334356,0.004687,0
0.943977,0.782209,0.857833,0.246827,0.764645,0.254991,0.269007,0.786403,0.454323,0.514457,0.384278,0.724376,0.425238,0.635858,0.354349,0.465047,0.726189,0.673547,0.568232,0.584006,0.557225,0.481755,0.665833,0.44536,0.570943,0.43398,0.424903,0.317369,0.000315,0
0.975426,0.766027,0.864056,0.376881,0.759887,0.273183,0.259751,0.791722,0.479716,0.520477,0.308823,0.707305,0.269618,0.643381,0.207258,0.448395,0.737608,0.647807,0.508746,0.576602,0.562947,0.534274,0.664489,0.410722,0.601323,0.461359,0.417399,0.313351,5.9e-05,0
0.990313,0.760695,0.816686,0.264808,0.776526,0.306444,0.256478,0.798283,0.502148,0.511382,0.267231,0.720907,0.449523,0.641501,0.401546,0.4632,0.707818,0.663841,0.503521,0.578696,0.562727,0.523728,0.669714,0.472069,0.56197,0.311368,0.418399,0.312635,0.000658,0
0.930492,0.775904,0.873199,0.324124,0.750349,0.283693,0.2691,0.788393,0.503792,0.5064,0.220372,0.742881,0.520034,0.597119,0.259762,0.410375,0.756739,0.615417,0.636411,0.57721,0.560564,0.54833,0.661014,0.407204,0.569943,0.399644,0.412418,0.309881,0.011171,0
0.994647,0.769888,0.795336,0.255852,0.771209,0.24504,0.272194,0.777292,0.460231,0.508342,0.253271,0.739271,0.53211,0.666894,0.32216,0.413721,0.728284,0.596018,0.574569,0.57844,0.566292,0.563533,0.662075,0.389113,0.622311,0.501098,0.414816,0.311335,0.000339,0
0.944424,0.784311,0.831881,0.219727,0.769431,0.250923,0.273708,0.778682,0.508669,0.543747,0.243022,0.683797,0.388872,0.639443,0.38967,0.425745,0.712906,0.654854,0.54979,0.587855,0.56335,0.56842,0.663415,0.38054,0.54283,0.384823,0.429613,0.316639,0.000116,0
0.951117,0.774564,0.857004,0.297187,0.772237,0.264165,0.267619,0.786152,0.43931,0.506211,0.226214,0.69761,0.489278,0.653921,0.449438,0.436198,0.726774,0.654955,0.610077,0.581779,0.56464,0.5376,0.662214,0.281674,0.56967,0.402472,0.419834,0.316213,0.000195,0
0.992266,0.768576,0.804482,0.267772,0.768584,0.253157,0.266665,0.782756,0.473548,0.501231,0.349245,0.732149,0.46655,0.622328,0.35209,0.466419,0.733163,0.731728,0.561747,0.578993,0.565219,0.546254,0.663878,0.318767,0.593404,0.40914,0.416367,0.312339,0.000971,0
0.947866,0.774337,0.86552,0.23642,0.77051,0.250415,0.27076,0.781727,0.45001,0.493897,0.273515,0.705499,0.47623,0.623456,0.367724,0.466174,0.719988,0.635731,0.50434,0.580898,0.558174,0.483362,0.665184,0.428115,0.556768,0.404639,0.414661,0.311601,5e-05,0
0.958726,0.776494,0.839747,0.215007,0.771379,0.258856,0.271198,0.784644,0.447346,0.502862,0.320199,0.753399,0.53892,0.647869,0.250471,0.453525,0.706559,0.630828,0.587428,0.580866,0.55791,0.489996,0.665281,0.311193,0.55375,0.450301,0.42119,0.314835,0.000105,0
0.984107,0.758044,0.783603,0.261123,0.771187,0.250272,0.274912,0.77679,0.46035,0.505013,0.217048,0.731629,0.547827,0.668001,0.329024,0.421547,0.721255,0.61622,0.586244,0.586201,0.568947,0.549153,0.65627,0.298398,0.620385,0.502049,0.413594,0.312417,0.013818,0
0.945643,0.778808,0.87249,0.304829,0.760974,0.263427,0.264358,0.791396,0.45293,0.493452,0.273209,0.746226,0.53217,0.640146,0.353234,0.422124,0.749848,0.621097,0.564993,0.579212,0.566538,0.562329,0.663447,0.472867,0.567456,0.394161,0.418306,0.315011,8.7e-05,0
0.958842,0.774876,0.839594,0.217257,0.769354,0.256936,0.270339,0.785761,0.459715,0.504484,0.297824,0.70552,0.351469,0.663974,0.26614,0.458107,0.709918,0.655117,0.591516,0.579229,0.557457,0.480532,0.665755,0.321939,0.549285,0.449821,0.42085,0.314757,0.0001,0
0.91896,0.788913,0.841733,0.172367,0.761883,0.260124,0.264661,0.793962,0.501025,0.537918,0.349461,0.725896,0.404785,0.648103,0.35257,0.470021,0.712382,0.637994,0.49155,0.588268,0.557905,0.495989,0.667037,0.340039,0.580965,0.554843,0.431236,0.321395,0.000148,0
0.989685,0.773645,0.829006,0.432391,0.768602,0.260956,0.266779,0.781792,0.470715,0.530342,0.277475,0.626866,0.68125,0.691185,0.206912,0.468945,0.728502,0.646935,0.417168,0.578519,0.564361,0.549622,0.664741,0.387442,0.590417,0.457073,0.415414,0.312148,0.001924,0
0.99315,0.771573,0.80642,0.307634,0.769831,0.248059,0.270791,0.779107,0.453523,0.515946,0.248476,0.7258,0.498144,0.668334,0.343602,0.435019,0.717239,0.617676,0.532406,0.577939,0.563681,0.534602,0.664985,0.391341,0.605669,0.345322,0.415978,0.311908,0.000559,0
0.945175,0.747237,0.831547,0.085004,0.786808,0.291235,0.258176,0.79365,0.394185,0.528228,0.258866,0.661058,0.454456,0.630184,0.299161,0.429021,0.732968,0.641189,0.493158,0.580151,0.560718,0.511191,0.666381,0.473214,0.565661,0.375408,0.415869,0.312092,0.000195,0
0.978686,0.771039,0.842279,0.29908,0.765504,0.25816,0.266463,0.784005,0.45895,0.507752,0.281105,0.726424,0.492613,0.656121,0.419035,0.440716,0.725858,0.606957,0.506036,0.578813,0.562485,0.523537,0.664289,0.396088,0.61353,0.376316,0.417138,0.313496,0.000195,0
0.936275,0.757761,0.857559,0.220161,0.750015,0.281453,0.279935,0.782243,0.484015,0.489238,0.207459,0.65589,0.35796,0.629847,0.422455,0.462972,0.721868,0.65625,0.579284,0.581705,0.561854,0.528085,0.670186,0.289769,0.568893,0.675309,0.415758,0.307856,0.023947,0
0.990672,0.756961,0.835414,0.255193,0.764187,0.286695,0.254948,0.793387,0.455971,0.529989,0.327008,0.738382,0.54032,0.637678,0.436125,0.417185,0.715414,0.75006,0.383699,0.573801,0.56176,0.541703,0.669921,0.247335,0.5456,0.338308,0.419392,0.312538,0.000615,0
0.991289,0.764841,0.822707,0.30168,0.768701,0.273713,0.263063,0.788225,0.493533,0.511287,0.260982,0.754913,0.482587,0.637774,0.201205,0.449881,0.711574,0.641698,0.627642,0.578494,0.552983,0.450223,0.670235,0.324522,0.567041,0.24695,0.417415,0.312291,0.000777,0
0.990194,0.763251,0.832787,0.281755,0.761231,0.256318,0.26236,0.782896,0.547891,0.498142,0.29479,0.632677,0.625992,0.691038,0.352349,0.457474,0.731508,0.689979,0.517703,0.579205,0.563161,0.538368,0.666681,0.374825,0.56871,0.378181,0.41648,0.312493,0.002772,0
0.984127,0.75282,0.820565,0.260686,0.760433,0.261161,0.263243,0.785392,0.514237,0.503873,0.207763,0.685595,0.364663,0.654985,0.431339,0.465833,0.711369,0.692231,0.546018,0.583444,0.566673,0.528218,0.664465,0.447069,0.561081,0.434083,0.415462,0.313252,0.010743,0
0.896772,0.73605,0.857808,0.28594,0.781615,0.244388,0.263922,0.786443,0.450818,0.511574,0.350452,0.7313,0.485944,0.650689,0.365503,0.469194,0.705296,0.676124,0.621813,0.575942,0.554421,0.500215,0.711455,0.371956,0.612848,0.458007,0.427732,0.307714,3.5e-05,0
0.960918,0.773122,0.831059,0.24963,0.771439,0.248685,0.272882,0.779834,0.466082,0.491918,0.255966,0.68038,0.406186,0.612272,0.394772,0.44958,0.744113,0.708368,0.548597,0.581251,0.566221,0.556239,0.664233,0.376195,0.555272,0.394774,0.415675,0.311408,0.002195,0
0.897925,0.801618,0.779798,0.24804,0.754883,0.245787,0.256405,0.813511,0.445561,0.481084,0.179863,0.718007,0.41921,0.689141,0.380168,0.47607,0.777065,0.726586,0.552637,0.573744,0.57041,0.549672,0.666774,0.35575,0.565632,0.398959,0.403686,0.310987,0.000123,0
0.936219,0.767128,0.873571,0.467932,0.78009,0.259814,0.264965,0.784203,0.396315,0.540203,0.217054,0.692504,0.505773,0.638971,0.326358,0.422457,0.74399,0.646317,0.681552,0.588014,0.564351,0.531759,0.661842,0.395246,0.612753,0.529419,0.41412,0.310824,0.000354,0
0.978268,0.756786,0.853176,0.219164,0.756349,0.263649,0.258188,0.788019,0.443507,0.523766,0.373234,0.695204,0.409934,0.64376,0.392468,0.494638,0.734794,0.604606,0.574306,0.581777,0.569341,0.565797,0.663527,0.388231,0.593551,0.418829,0.41715,0.313546,0.002724,0
0.926392,0.755305,0.884469,0.263915,0.764174,0.280472,0.261664,0.791692,0.560148,0.478037,0.297593,0.630315,0.525003,0.655658,0.145513,0.44356,0.74578,0.752252,0.652628,0.577854,0.559712,0.540377,0.673601,0.404393,0.62416,0.429514,0.419765,0.311427,0.004768,0
0.935957,0.775071,0.834938,0.1777,0.775829,0.304281,0.258208,0.784171,0.468864,0.490486,0.233979,0.710308,0.438635,0.647431,0.322732,0.465516,0.720878,0.675982,0.588751,0.575743,0.587812,0.497366,0.664939,0.527674,0.574364,0.598253,0.417695,0.313433,0.001507,0
0.944929,0.780127,0.851218,0.249201,0.765697,0.257597,0.266991,0.790769,0.433171,0.496617,0.351164,0.737124,0.49127,0.645764,0.346813,0.474234,0.724832,0.68513,0.587694,0.581409,0.558722,0.480809,0.665618,0.376248,0.572053,0.437676,0.418647,0.313312,0.000661,0
0.97926,0.773344,0.827788,0.28567,0.766618,0.251537,0.267064,0.783798,0.450184,0.497717,0.393633,0.716654,0.403754,0.611743,0.35966,0.473733,0.754618,0.709101,0.557601,0.579361,0.559755,0.495721,0.664078,0.410054,0.607505,0.4831,0.415825,0.313769,3e-05,0
0.980615,0.769827,0.836241,0.274565,0.7652,0.256685,0.26528,0.784497,0.472233,0.503639,0.224438,0.678258,0.382971,0.642848,0.432612,0.474146,0.724153,0.661753,0.573119,0.578863,0.555733,0.459508,0.66602,0.309238,0.593983,0.450131,0.415919,0.313522,7.7e-05,0
0.978535,0.768247,0.839443,0.27281,0.764676,0.261612,0.263873,0.78777,0.466562,0.50674,0.356733,0.696004,0.299523,0.657349,0.403611,0.467699,0.731797,0.661019,0.553219,0.577869,0.557386,0.471042,0.667377,0.327539,0.582725,0.447345,0.416057,0.313315,7.7e-05,0
0.994748,0.761393,0.824234,0.223584,0.760103,0.253268,0.260469,0.783218,0.45674,0.512097,0.281761,0.70962,0.567211,0.580414,0.353859,0.497885,0.761715,0.568046,0.591097,0.58109,0.56001,0.503005,0.670786,0.367646,0.551795,0.346105,0.417256,0.312901,0.000311,0
0.989872,0.752757,0.78829,0.195521,0.777587,0.297132,0.261002,0.792907,0.446891,0.523939,0.268674,0.705345,0.46056,0.660953,0.396227,0.39047,0.72373,0.739852,0.473747,0.577496,0.56212,0.525536,0.664435,0.479144,0.589081,0.423112,0.416573,0.312443,0.006174,0
0.945189,0.775537,0.867541,0.269457,0.768681,0.254049,0.269436,0.78197,0.49861,0.496431,0.380142,0.62035,0.602553,0.671001,0.365796,0.443299,0.762263,0.615245,0.49978,0.580705,0.554871,0.483214,0.671345,0.449136,0.56293,0.425863,0.416328,0.309666,3.5e-05,0
0.993762,0.768957,0.806805,0.268762,0.769063,0.255069,0.266481,0.782925,0.479889,0.500878,0.243752,0.708852,0.459581,0.616979,0.352073,0.46078,0.743146,0.635171,0.572038,0.578676,0.555437,0.464847,0.670195,0.433486,0.564709,0.455057,0.415359,0.312473,3.5e-05,0
0.924537,0.778298,0.8208,0.059128,0.7607,0.249624,0.265827,0.790424,0.505869,0.527248,0.268327,0.689669,0.27078,0.662044,0.268889,0.396491,0.716641,0.803742,0.472965,0.579776,0.559217,0.533695,0.661569,0.329907,0.597516,0.40482,0.432848,0.324137,0.000317,0
0.950783,0.778138,0.861153,0.249507,0.766827,0.259937,0.268593,0.787575,0.440056,0.500757,0.396827,0.731186,0.439994,0.640165,0.369207,0.456706,0.734467,0.643118,0.544879,0.581136,0.558709,0.489882,0.665867,0.405208,0.561436,0.437175,0.421271,0.314881,0.00014,0
0.947964,0.780339,0.842148,0.212934,0.775495,0.256261,0.273086,0.783014,0.444327,0.477841,0.203943,0.683408,0.481839,0.613288,0.384799,0.463632,0.73069,0.718465,0.558892,0.580416,0.563694,0.530756,0.653539,0.240488,0.645652,0.438762,0.416925,0.314363,6.2e-05,0
0.906097,0.782968,0.817903,0.217837,0.765187,0.257195,0.266996,0.792227,0.550781,0.513363,0.247196,0.626168,0.582671,0.694756,0.225199,0.435374,0.75103,0.655955,0.553259,0.581084,0.557031,0.529173,0.665467,0.46052,0.593729,0.432131,0.420801,0.307649,0.000642,0
0.931455,0.754299,0.866168,0.172139,0.762025,0.26539,0.268629,0.789483,0.502084,0.470041,0.325839,0.719964,0.346002,0.651589,0.360189,0.444323,0.717213,0.712539,0.548812,0.586078,0.569177,0.548243,0.671411,0.336455,0.598907,0.316713,0.417131,0.315626,0.011171,0
0.977207,0.772799,0.858793,0.367018,0.763492,0.263871,0.263014,0.785727,0.480024,0.518132,0.41149,0.640174,0.615347,0.700052,0.282081,0.483691,0.722224,0.709099,0.474469,0.578901,0.562299,0.526741,0.664404,0.421837,0.600198,0.431773,0.416222,0.313434,0.000414,0
0.992659,0.765404,0.786016,0.226617,0.783223,0.294649,0.262889,0.793774,0.475141,0.501372,0.304896,0.711123,0.42733,0.626034,0.380062,0.455072,0.744907,0.61911,0.55215,0.579175,0.555888,0.463302,0.670714,0.463797,0.56287,0.461174,0.415756,0.312287,0.000428,0
0.96224,0.757311,0.861298,0.138633,0.756706,0.266572,0.25997,0.787722,0.407468,0.527186,0.296011,0.699964,0.534228,0.612708,0.256997,0.454155,0.726214,0.713986,0.549646,0.577796,0.561408,0.529356,0.667644,0.316042,0.535907,0.374342,0.418861,0.314227,0.002258,0
0.989838,0.76204,0.786539,0.231412,0.781711,0.296106,0.262166,0.794189,0.48077,0.499026,0.304329,0.707664,0.432742,0.615148,0.394361,0.461149,0.74701,0.652932,0.531596,0.581041,0.560736,0.49757,0.667623,0.467321,0.568262,0.499594,0.415768,0.312669,0.003508,0
0.945847,0.776347,0.852431,0.215369,0.765098,0.262251,0.265412,0.791485,0.46728,0.490265,0.28738,0.730952,0.43356,0.658719,0.298661,0.469298,0.704944,0.699726,0.582138,0.577274,0.561485,0.503147,0.665604,0.309103,0.537132,0.310066,0.415542,0.315446,0.000271,0
0.973363,0.756396,0.850593,0.276953,0.75801,0.26755,0.261235,0.787399,0.436321,0.523938,0.347298,0.739939,0.485746,0.644122,0.325219,0.400447,0.729788,0.754177,0.466643,0.578071,0.560529,0.515011,0.662663,0.384056,0.598696,0.388116,0.417637,0.314144,0.006851,0
0.938406,0.776732,0.824429,0.189881,0.753452,0.262752,0.280789,0.780031,0.405515,0.506252,0.234495,0.715515,0.557162,0.655307,0.3403,0.398662,0.724308,0.704353,0.487838,0.568519,0.553985,0.482554,0.663062,0.381697,0.561638,0.331052,0.413455,0.311843,0.01597,0
0.970233,0.742922,0.835655,0.196427,0.756168,0.265149,0.262197,0.783533,0.395843,0.53219,0.24272,0.693372,0.611148,0.626566,0.40883,0.441543,0.740822,0.629792,0.530031,0.586862,0.559472,0.469891,0.661218,0.279061,0.581359,0.363748,0.416283,0.315039,0.016959,0
0.921674,0.776591,0.860537,0.282603,0.764417,0.283045,0.259899,0.803494,0.450745,0.498803,0.335637,0.743253,0.460896,0.664896,0.422513,0.439194,0.745876,0.637265,0.535769,0.58114,0.564623,0.537877,0.663483,0.197479,0.592327,0.37164,0.422795,0.312051,0.001752,0
0.945386,0.758251,0.796579,0.144226,0.773561,0.246493,0.272304,0.784714,0.394135,0.507803,0.303674,0.738111,0.508245,0.67726,0.152603,0.40004,0.717078,0.717473,0.42379,0.577626,0.567655,0.55512,0.671601,0.491166,0.50461,0.59334,0.416896,0.315205,0.005884,0
0.954393,0.767331,0.867284,0.292588,0.776053,0.250681,0.250329,0.777756,0.481021,0.509719,0.209208,0.707976,0.391518,0.651226,0.346759,0.432602,0.742686,0.625225,0.636581,0.577246,0.571361,0.460149,0.608137,0.39768,0.61616,0.530672,0.420763,0.318041,0.000487,0
0.977451,0.766112,0.847767,0.291595,0.761324,0.258504,0.264449,0.785874,0.484105,0.504343,0.264095,0.705096,0.346038,0.653578,0.34774,0.429929,0.745618,0.576507,0.542958,0.578133,0.558494,0.490413,0.666628,0.43784,0.594171,0.471227,0.416197,0.313401,0.001021,0
0.964309,0.769685,0.826356,0.192989,0.762069,0.249654,0.266025,0.786619,0.424056,0.511935,0.218596,0.66863,0.400934,0.656926,0.299568,0.470321,0.749382,0.545064,0.641983,0.578952,0.563974,0.522769,0.668025,0.386141,0.546974,0.371994,0.414398,0.311488,0.000973,0
0.944223,0.763569,0.887637,0.181693,0.757938,0.274256,0.259182,0.793661,0.469086,0.505651,0.282441,0.676972,0.294087,0.612041,0.173896,0.474286,0.751084,0.59108,0.604856,0.58074,0.564296,0.547503,0.65926,0.343417,0.602026,0.413346,0.422938,0.315331,3.9e-05,0
0.953299,0.781969,0.814106,0.200796,0.773263,0.248658,0.273772,0.784727,0.442879,0.494091,0.189485,0.704517,0.468644,0.677145,0.32065,0.437845,0.716531,0.641789,0.572556,0.578641,0.565424,0.54828,0.6611,0.3026,0.567703,0.446739,0.421545,0.317193,3.6e-05,0
0.993003,0.770807,0.794787,0.284781,0.771426,0.255298,0.266651,0.78295,0.484784,0.486101,0.258674,0.707294,0.480405,0.552437,0.310585,0.461096,0.786959,0.69447,0.546246,0.579519,0.561,0.521224,0.664662,0.421447,0.593068,0.541857,0.415855,0.312986,0.000479,0
0.991575,0.762921,0.833473,0.275244,0.760462,0.257685,0.261743,0.784825,0.512224,0.504961,0.231736,0.727539,0.473423,0.638194,0.373573,0.449492,0.717975,0.658879,0.53922,0.578059,0.564777,0.55006,0.667219,0.384679,0.57194,0.390952,0.417354,0.312399,0.000527,0
0.983363,0.7537,0.837217,0.178692,0.759471,0.267096,0.258046,0.785822,0.408998,0.537328,0.190912,0.652027,0.497221,0.630787,0.419903,0.445076,0.736976,0.675512,0.542419,0.577857,0.560635,0.519726,0.661902,0.205296,0.60843,0.438643,0.417408,0.313387,0.002269,0
